time,event,plane_id,plane_cat,passenger_id,queue_len,scanner,door,gate,info
309.0,snapshot,,,,39,1,0,0,air=0 pad=1
310.0,snapshot,,,,39,1,0,0,air=0 pad=1
311.0,snapshot,,,,39,1,0,0,air=0 pad=1
312.0,snapshot,,,,39,1,0,0,air=0 pad=1
313.0,snapshot,,,,93,1,0,0,air=0 pad=0
314.0,snapshot,,,,93,1,0,0,air=0 pad=0
315.0,snapshot,,,,93,1,0,0,air=0 pad=0
316.0,snapshot,,,,93,1,0,0,air=0 pad=0
317.0,snapshot,,,,93,1,0,0,air=0 pad=0
318.0,snapshot,,,,86,1,1,1,air=0 pad=0
319.0,snapshot,,,,78,1,1,1,air=0 pad=0
320.0,snapshot,,,,69,1,1,1,air=0 pad=0
321.0,snapshot,,,,64,1,1,1,air=0 pad=0
322.0,snapshot,,,,55,1,1,1,air=0 pad=0
323.0,snapshot,,,,49,1,1,1,air=0 pad=0
324.0,snapshot,,,,38,1,1,1,air=0 pad=0
325.0,snapshot,,,,26,1,1,1,air=0 pad=0
326.0,snapshot,,,,17,1,1,1,air=0 pad=0
327.0,snapshot,,,,9,1,1,1,air=0 pad=0
328.0,snapshot,,,,5,1,1,1,air=0 pad=0
329.0,snapshot,,,,2,1,1,1,air=0 pad=0
330.0,snapshot,,,,0,1,1,1,air=0 pad=0
331.0,snapshot,,,,0,1,1,1,air=1 pad=1
332.0,snapshot,,,,0,1,1,1,air=1 pad=1
333.0,snapshot,,,,0,1,1,1,air=1 pad=1
334.0,snapshot,,,,0,1,1,1,air=1 pad=1
335.0,snapshot,,,,0,1,1,1,air=1 pad=1
336.0,snapshot,,,,0,1,1,1,air=1 pad=1
337.0,snapshot,,,,0,1,1,1,air=1 pad=1
338.0,snapshot,,,,47,1,1,1,air=0 pad=0
339.0,snapshot,,,,39,1,1,1,air=1 pad=0
340.0,snapshot,,,,28,1,1,1,air=1 pad=0
341.0,snapshot,,,,21,1,1,1,air=1 pad=0
342.0,snapshot,,,,13,1,1,1,air=2 pad=0
343.0,snapshot,,,,5,1,1,1,air=2 pad=1
344.0,snapshot,,,,0,1,1,1,air=2 pad=1
345.0,snapshot,,,,0,1,1,1,air=2 pad=1
346.0,snapshot,,,,0,1,1,1,air=2 pad=1
347.0,snapshot,,,,0,1,1,1,air=2 pad=1
348.0,snapshot,,,,0,1,1,1,air=2 pad=1
349.0,snapshot,,,,0,1,1,1,air=2 pad=1
350.0,snapshot,,,,35,1,1,1,air=1 pad=0
351.0,snapshot,,,,26,1,1,1,air=2 pad=0
352.0,snapshot,,,,19,1,1,1,air=2 pad=0
353.0,snapshot,,,,13,1,1,1,air=2 pad=0
354.0,snapshot,,,,10,1,1,1,air=2 pad=1
355.0,snapshot,,,,4,1,1,1,air=2 pad=1
356.0,snapshot,,,,0,1,1,1,air=2 pad=1
357.0,snapshot,,,,0,1,1,1,air=2 pad=1
358.0,snapshot,,,,0,1,1,1,air=2 pad=1
359.0,snapshot,,,,0,1,1,1,air=3 pad=1
360.0,snapshot,,,,0,1,1,1,air=3 pad=1
361.0,snapshot,,,,50,1,1,1,air=2 pad=0
362.0,snapshot,,,,37,1,1,1,air=3 pad=0
363.0,snapshot,,,,28,1,1,1,air=3 pad=1
364.0,snapshot,,,,16,1,1,1,air=3 pad=1
365.0,snapshot,,,,12,1,0,0,air=3 pad=1
366.0,snapshot,,,,12,1,0,0,air=3 pad=1
367.0,snapshot,,,,12,1,0,0,air=3 pad=1
368.0,snapshot,,,,12,1,0,0,air=4 pad=1
369.0,snapshot,,,,12,1,0,0,air=4 pad=1
370.0,snapshot,,,,50,1,0,0,air=3 pad=0
371.0,snapshot,,,,50,1,0,0,air=3 pad=0
372.0,snapshot,,,,50,1,0,0,air=3 pad=0
373.0,snapshot,,,,50,1,0,0,air=4 pad=1
374.0,snapshot,,,,43,1,1,1,air=4 pad=1
375.0,snapshot,,,,39,1,1,1,air=4 pad=1
376.0,snapshot,,,,32,1,1,1,air=4 pad=1
377.0,snapshot,,,,25,1,1,1,air=4 pad=1
378.0,snapshot,,,,16,1,1,1,air=4 pad=1
379.0,snapshot,,,,7,1,1,1,air=4 pad=1
380.0,snapshot,,,,24,1,1,1,air=3 pad=0
381.0,snapshot,,,,16,1,1,1,air=3 pad=0
382.0,snapshot,,,,10,1,1,1,air=3 pad=0
383.0,snapshot,,,,2,1,1,1,air=3 pad=0
384.0,snapshot,,,,0,1,1,1,air=3 pad=1
